"","id","type","price","netHabitableSurface","landSurface","bedrooms","gemeente","postalCode","street","number","lat","lon","url","category"
"580",2453124,"HOUSE",449000,217,696,3,"Grobbendonk","2280","Waterlaatstraat","7",4.7232104955441,51.197015134461,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2453124",NA
"581",2451260,"LAND",359000,NA,3953,NA,"Grobbendonk","2280","Nachtegalendreef","54",4.7234696722484,51.177038723477,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451260",NA
"582",2254722,"HOUSE",375000,247,495,4,"Heist-op-den-Berg","2220","Arthur vereeckestraat","33",4.7237159929018,51.079042922339,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2254722",NA
"583",10332749,"HOUSE",435000,204,685,3,"Heist-op-den-Berg","2222","Rozenstraat","30",4.7255839,51.1050237,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10332749","new"
"584",2271873,"HOUSE",435000,204,718.12769370305,3,"Heist-op-den-Berg","2222","Rozenstraat","30",4.7256381924166,51.105101153295,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2271873","new"
"585",2265272,"HOUSE",269000,122,320,2,"Heist-op-den-Berg","2220","Lange rechtestraat","8",4.725944953502,51.086327298351,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2265272",NA
"586",2219107,"HOUSE",599900,205,869,4,"Malle","2390","Klaprooslaan","37",4.7262598083127,51.308156412539,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2219107",NA
"587",2260588,"HOUSE",379000,190,578,3,"Heist-op-den-Berg","2222","Heksestraat","8",4.7270142471443,51.106478817127,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2260588",NA
"588",10327332,"HOUSE",379000,190,578,3,"Heist-op-den-Berg","2222","Heksestraat","8",4.7270893,51.1064143,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10327332",NA
"589",2222039,"HOUSE",519900,239,443,3,"Malle","2390","Zonnedauwlaan","28",4.72758,51.30671,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2222039",NA
"590",2272848,"HOUSE",625000,385,450,4,"Heist-op-den-Berg","2220","Sint-Guibertusplein","13",4.7283913023988,51.102848319815,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2272848",NA
"591",10005453,"HOUSE",349000,NA,490,2,"Heist-op-den-Berg","2222","Kerkstraat","93",4.7285353,51.1085041,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10005453",NA
"592",2267596,"HOUSE",699000,153,1296,3,"Heist-op-den-Berg",NA,"Mechelbaan","153",4.7287849744962,51.049507767006,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2267596",NA
"593",6191896,"HOUSE",519900,260,399,3,"Malle","2390","Zonnedauwlaan","26",4.7289049,51.3076421,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/6191896",NA
"594",10312327,"HOUSE",349000,130,3054,3,"Heist-op-den-Berg","2222","Rozendaalstraat","7",4.72927,51.10321,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10312327",NA
"595",2270738,"HOUSE",649000,354,5223.3145482425,4,"Heist-op-den-Berg","2220","Paul Van Roosbroecklaan ","70",4.7330502328431,51.068486502463,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2270738",NA
"596",2264875,"HOUSE",548000,168,1395.5625324063,3,"Heist-op-den-Berg","2220","L. Carréstraat ","48",4.7332889049157,51.093999392043,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2264875",NA
"597",2267093,"HOUSE",364000,206,546.74957459234,2,"Heist-op-den-Berg","2220","Lostraat","136",4.7338613185144,51.060013788089,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2267093",NA
"598",2218122,"HOUSE",319900,115,220.64239569358,2,"Malle","2390","Herentalsebaan","9",4.7339123838771,51.299231554794,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2218122",NA
"599",2451994,"HOUSE",449000,213,414,3,"Grobbendonk","2280","Quinten matsyslaan","30",4.7344892986703,51.192225226106,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451994",NA
"600",2271353,"LAND",179000,NA,666,NA,"Heist-op-den-Berg","2222","Processieweg","4",4.734957,51.10183,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2271353","new"
"601",2451136,"HOUSE",545000,268,985,5,"Grobbendonk","2288","Merellaan","2",4.7364478405822,51.16961805716,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451136",NA
"602",2260703,"HOUSE",249000,93,612,4,"Heist-op-den-Berg","2220","Herentalsesteenweg","42",4.7367120526325,51.075675530583,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2260703",NA
"603",2221745,"HOUSE",745000,400,1811,5,"Malle","2390","Turnhoutsebaan","34",4.7371939036906,51.300837089065,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2221745",NA
"604",2448128,"HOUSE",349000,105,1334.3480819496,2,"Grobbendonk","2280","Bloktstraat","20",4.7379094898222,51.185739857124,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2448128",NA
"605",2221272,"HOUSE",399900,130,879,2,"Malle","2390","Smekenstraat","15",4.7397485079362,51.304348876477,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2221272",NA
"606",2452648,"HOUSE",269000,109,446,2,"Grobbendonk","2288","Ter duinen","7",4.7404487126297,51.170372425802,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2452648",NA
"607",2451438,"HOUSE",598000,254,700,3,"Grobbendonk","2288","Nieuwbaan","19",4.7411461309989,51.16814748945,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451438",NA
"608",2220602,"HOUSE",599900,240,1400,4,"Malle","2390","Salphensebaan","22",4.7416486053708,51.291027837009,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2220602",NA
"609",2448022,"HOUSE",375000,158,919,2,"Grobbendonk","2280","Bevrijdingsstraat","7",4.742072364597,51.185895225952,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2448022",NA
"610",2452326,"HOUSE",798000,473,1303,5,"Grobbendonk","2280","Schransstraat","44",4.7425000828596,51.19338168724,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2452326",NA
"611",2452570,"HOUSE",599000,276,666,6,"Grobbendonk","2288","Stationlei","6",4.7436294420856,51.171494125105,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2452570",NA
"612",2472389,"HOUSE",398000,173,671,3,"Herenthout","2270","Punt","17",4.7451734006438,51.136352732197,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2472389",NA
"613",2569938,"HOUSE",595000,326,1007.8991277339,4,"Rijkevorsel","2310","Oostmalsesteenweg","295",4.7452306245522,51.328156269948,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2569938",NA
"614",5632823,"HOUSE",420000,125,600,3,"Meer",NA,"Meerseweg","107",4.7481019086052,51.43457504587,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5632823",NA
"615",NA,"Huizen",270000,NA,505,4,"Herenthout","2270","Astridlaan 7",NA,4.748434,51.138355,"https://immo.notaris.be/nl/woning-half-open/te-koop/7-astridlaan-2270-herenthout/100935",NA
"616",2485897,"HOUSE",275000,173,510,3,"Hoogstraten","2320","Loenhoutseweg","69",4.7513847867274,51.396043672287,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2485897",NA
"617",NA,"Huizen",190000,NA,400,3,"Herenthout","2270","Gelderstraat 1",NA,4.751438,51.141064,"https://immo.notaris.be/nl/woning-hob/te-koop/1-gelderstraat-2270-herenthout/102783",NA
"618",2485945,"HOUSE",262500,172,395,2,"Hoogstraten","2320","Loenhoutseweg","67",4.7514815910205,51.395963102729,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2485945",NA
"619",2469770,"HOUSE",699000,440,1671,4,"Herenthout","2270","Canadadreef","38",4.7539073821683,51.113822818425,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2469770",NA
"620",2472448,"HOUSE",219000,150,570,3,"Herenthout","2270","Ristenstraat","19",4.7567640100408,51.143560972781,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2472448",NA
"621",2590999,"LAND",175000,NA,2277,NA,"Vorselaar",NA,"Heirbaan","23",4.757560682371,51.232843437414,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2590999","new"
"622",2592389,"LAND",175000,NA,372,NA,"Vorselaar","2290","Niemandshoek","13",4.7583562280077,51.216350988302,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2592389",NA
"623",2471820,"HOUSE",359000,192.5,227.74626253266,3,"Herenthout","2270","Molenstraat","27",4.7585721450119,51.140118218331,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2471820",NA
"624",10313808,"HOUSE",549000,198,675,3,"Vorselaar","2290","Molenbaan","73",4.7593405,51.2091628,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10313808",NA
"625",2592144,"HOUSE",549000,198,675,3,"Vorselaar","2290","Molenbaan","73",4.7594285685243,51.209087868657,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2592144",NA
"626",2262653,"HOUSE",325000,329,3500,3,"Heist-op-den-Berg","2222","Itegemseweg","120",4.7602461258007,51.101036794192,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2262653",NA
"627",10026845,"HOUSE",325000,329,3500,3,"Heist-op-den-Berg","2222","Itegemseweg","120",4.7602544,51.1010249,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10026845",NA
"628",10237928,"HOUSE",595000,310,860,3,"Vorselaar","2290","Klissenhoek","25",4.7606531,51.2127138,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10237928",NA
"629",5809518,"HOUSE",279000,139,272,3,"Herenthout","2270","Bergense steenweg","24",4.7617838884943,51.143778784112,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5809518",NA
"630",2266790,"HOUSE",795000,338,4174,4,"Heist-op-den-Berg","2221","Liersesteenweg","36",4.7630957853541,51.036161785395,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2266790",NA
"631",10290711,"HOUSE",308000,211,525,2,"Vorselaar","2290","Kempenlaan","60",4.7633129,51.2014383,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10290711",NA
"632",10327329,"HOUSE",495000,228,1820,4,"Heist-op-den-Berg","2222","Itegemseweg","125",4.7640028,51.1004429,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10327329",NA
"633",2262551,"HOUSE",495000,228,1820,4,"Heist-op-den-Berg","2222","Itegemseweg","125",4.7640752162432,51.100410783723,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2262551",NA
"634",2485546,"HOUSE",499000,257.46,320,3,"Hoogstraten","2320","Leemstraat","26",4.7647586301319,51.405983633127,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2485546",NA
"635",5106786,"HOUSE",535000,300,375,3,"Minderhout",NA,"Vekenakker","7",4.7651886373441,51.422023308699,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5106786",NA
"636",2571230,"HOUSE",425000,195,890,3,"Rijkevorsel","2310","Stevennekens","2",4.767741873788,51.345408114252,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2571230",NA
"637",2257772,"HOUSE",340000,NA,909.79768843937,NA,"Heist-op-den-Berg","2221","Dorpsstraat","144",4.7686242486884,51.052090221157,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2257772","new"
"638",10112531,"HOUSE",259000,186,697,3,"Vorselaar","2290","Lepelstraat","51",4.7703904,51.1991863,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10112531",NA
"639",10191873,"HOUSE",495000,150,328,3,"Vorselaar","2290","Dijkbaan","9,9",4.7723362,51.1988727,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10191873",NA
"640",10204071,"HOUSE",495000,150,325,3,"Vorselaar","2290","Dijkbaan","9,7",4.7723634,51.198996,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10204071",NA
"641",2571092,"HOUSE",249000,144,330,4,"Rijkevorsel","2310","Stevennekens","123",4.7733803831388,51.333680336666,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2571092",NA
"642",10334844,"HOUSE",599000,216,350,3,"Vorselaar","2290","Markt","17",4.7734357,51.201439,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10334844","new"
"643",2591922,"HOUSE",599000,216,350,3,"Vorselaar","2290","Markt","17",4.7734875755231,51.20128623149,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2591922",NA
"644",2256170,"HOUSE",532600,180,3408.5821496081,4,"Heist-op-den-Berg","2221","Blindejennestraat","32",4.7763383195149,51.036740310009,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2256170",NA
"645",NA,"Huizen",325000,NA,753,4,"Vorselaar","2290","Riemenstraat 65",NA,4.77741,51.205006,"https://immo.notaris.be/nl/woonhuis-met-studio-kantoor/te-koop/65-riemenstraat-2290-vorselaar/103370",NA
"646",5608868,"LAND",210000,NA,958,NA,"Beerse","2340","Lepelstraat","1",4.7775939395762,51.29502624912,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5608868",NA
"647",10336113,"HOUSE",289000,156,645,3,"Vorselaar","2290","Rozenlaan","3",4.7792935,51.204792,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10336113","new"
"648",2593069,"HOUSE",289000,156,645,3,"Vorselaar","2290","Rozenlaan","3",4.7796726359344,51.20517939898,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2593069",NA
"649",NA,"Huizen",325000,NA,853,4,"Lille","2275","Beulk 71",NA,4.7797,51.26218,"https://immo.notaris.be/nl/ruime-woning-met-garage/te-koop/71-beulk-2275-lille/103978",NA
"650",10305201,"HOUSE",499000,242,780,3,"Vorselaar","2290","Tuinweg","27",4.7805446,51.2042228,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10305201",NA
"651",2416538,"HOUSE",499000,162,1817,3,"Beerse","2340","Den abt","34",4.7806470291191,51.310668570799,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2416538",NA
"652",2590500,"HOUSE",695000,353,1063,4,"Vorselaar","2290","Dennenlaan","13",4.7824653789005,51.207696128125,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2590500",NA
"653",2451767,"LAND",259000,NA,781,NA,"Grobbendonk",NA,"Parklaan","1",4.7826293893557,51.174276444773,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2451767",NA
"654",2469123,"HOUSE",315000,139,3565,3,"Herenthout","2270","Bergen","8",4.7827242202748,51.149706670618,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2469123",NA
"655",10329478,"HOUSE",695000,353,1063,4,"Vorselaar","2290","Dennenlaan","13",4.7828053,51.2076739,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10329478",NA
"656",10336128,"HOUSE",319000,169,507,5,"Vorselaar","2290","Salvialaan","14",4.7829952,51.2035298,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10336128","new"
"657",2593087,"HOUSE",319000,169,507,5,"Vorselaar","2290","Salvialaan","14",4.7830664123694,51.203594890889,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2593087",NA
"658",2491621,"HOUSE",375000,253,283,3,"Hulshout","2235","Grote baan","41",4.7837035833153,51.077804873975,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2491621",NA
"659",9591484,"HOUSE",546500,175,938,3,"Heist-op-den-Berg","2222","Heerweg","12",4.7849561,51.1044136,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/9591484",NA
"660",2415405,"HOUSE",475000,239,2637,6,"Beerse","2340","Antwerpseweg","218",4.7853649505991,51.301980817788,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2415405",NA
"661",5193958,"LAND",219000,NA,673,NA,"Beerse","2340","Peggerstraat","33",4.785991,51.29565,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5193958",NA
"662",10041183,"HOUSE",398000,202,353,4,"Heist-op-den-Berg","2222","Lindestraat","32",4.7859995,51.1064335,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10041183",NA
"663",10292882,"HOUSE",398000,202,353,4,"Heist-op-den-Berg","2222","Lindestraat","32",4.7860266,51.1064435,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10292882",NA
"664",6077719,"HOUSE",270000,67,642,1,"Heist-op-den-Berg","2221","Rietweg","6",4.7890097670416,51.041659841555,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/6077719",NA
"665",10313709,"HOUSE",590000,210,590,3,"Heist-op-den-Berg","2222","Kruisstraat","33",4.7893531,51.1011262,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10313709",NA
"666",6074677,"HOUSE",590000,210,590,3,"Heist-op-den-Berg","2222","Kruisstraat","33",4.7908862844997,51.099934190401,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/6074677",NA
"667",10313294,"HOUSE",485000,228,579,3,"Heist-op-den-Berg","2222","Pompoenstraat","56",4.7911887,51.0998437,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10313294",NA
"668",2416495,"HOUSE",399000,280,983,5,"Beerse","2340","Den abt","154",4.7924013841981,51.31236383038,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2416495",NA
"669",2567361,"HOUSE",315000,162,403.09187368288,3,"Rijkevorsel","2310","Eikendreef","83",4.7930281401066,51.334406957061,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2567361",NA
"670",2491977,"HOUSE",299000,177,885,3,"Hulshout","2235","Grote baan","158",4.7940767043887,51.074430791372,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2491977",NA
"671",10292328,"HOUSE",389000,188,364,4,"Heist-op-den-Berg","2222","Gildestraat","2,lot 12",4.7950206,51.1000984,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10292328",NA
"672",10318467,"HOUSE",394000,188,305,4,"Heist-op-den-Berg","2222","Gildestraat","2,lot 11",4.7950825,51.1001094,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10318467",NA
"673",2490317,"HOUSE",359000,150,375,3,"Hoogstraten","2323","Worteldorp","56",4.7988300080484,51.395545094983,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2490317",NA
"674",2419579,"HOUSE",219000,148,774,4,"Beerse","2340","Korte kwikstraat","15",4.8000614152387,51.331081434639,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2419579",NA
"675",2483914,"HOUSE",499000,226,1052,5,"Meerle",NA,"Heibergstraat","20",4.8005533100497,51.46896186961,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2483914",NA
"676",2511509,"HOUSE",499000,262,1070,4,"Lille","2275","Zand","32",4.800626216904,51.266579426551,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2511509",NA
"677",2268450,"LAND",195000,NA,794,NA,"Heist-op-den-Berg","2222","Morkhovenseweg",NA,4.801731,51.10985,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2268450",NA
"678",2491335,"HOUSE",680000,400,1136,5,"Houtvenne",NA,"Elsbroekstraat","14",4.8063225642595,51.037211722797,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2491335",NA
"679",2493750,"HOUSE",349000,168,256.5493925648,4,"Hulshout","2235","Langestraat","8",4.8077092302431,51.041276572535,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2493750",NA
"680",2504278,"HOUSE",650000,253,2168,3,"Lille","2275","Beukenlaan","37",4.8104108746816,51.227679606787,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2504278",NA
"681",2468152,"HOUSE",520000,330,1907,4,"Herentals",NA,"Wuytsbergen","162",4.81144,51.17939,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2468152",NA
"682",2491876,"HOUSE",315000,156,569,3,"Hulshout","2235","Grote baan","354",4.8142909952843,51.070772267495,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2491876",NA
"683",2473965,"LAND",89000,NA,9637,NA,"Herselt","2230","Begijnendijksesteenweg","46",4.8147774857006,51.028939683259,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2473965",NA
"684",10299024,"HOUSE",249000,149,838,3,"Herentals","2200","Kapelstraat","7",4.8150212,51.1187855,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10299024",NA
"685",2458709,"HOUSE",249000,149,838,3,"Herentals","2200","Kapelstraat","7",4.8150587625287,51.118632722559,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2458709",NA
"686",5122638,"HOUSE",449000,174,368,4,"Hulshout",NA,"Tiendenstraat","8",4.8157814049926,51.072078883306,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5122638",NA
"687",6028469,"HOUSE",499000,263,792,3,"Herentals","2200","Wiekevorstseweg","12",4.815897090743,51.118433082211,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/6028469",NA
"688",2511247,"HOUSE",725000,455,2399,5,"Lille","2275","Wechelsebaan","99",4.8168444640842,51.249214517385,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2511247",NA
"689",10324644,"HOUSE",489000,200,863,3,"Herentals","2200","Koeterstraat","31",4.8198291,51.1772395,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10324644",NA
"690",2461606,"HOUSE",299000,128,142,2,"Herentals","2200","Markgravenstraat","156",4.8200067003435,51.176351037539,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2461606",NA
"691",10335300,"HOUSE",299000,128,142,2,"Herentals","2200","Markgravenstraat","156",4.820133,51.1762751,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10335300","new"
"692",2454632,"LAND",360000,NA,1307,NA,"Herentals","2200","Bornstraat","6",4.820609416008,51.19394923132,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2454632",NA
"693",10333557,"HOUSE",419000,221,650,5,"Herentals","2200","Lierseweg","181",4.8209918,51.1747555,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10333557","new"
"694",2460889,"HOUSE",419000,221,650,5,"Herentals","2200","Lierseweg","181",4.8211142122121,51.174343710276,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2460889","new"
"695",2457723,"HOUSE",595000,246,1518,4,"Herentals","2200","Herenthoutseweg","167",4.822497,51.16263,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2457723",NA
"696",10325317,"HOUSE",595000,246,1518,4,"Herentals","2200","Herenthoutseweg","167",4.8225321,51.1627316,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10325317",NA
"697",10335293,"HOUSE",379000,385,480,3,"Herentals","2200","Lierseweg","139",4.8234263,51.1751134,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10335293","new"
"698",2461092,"HOUSE",379000,385,480,3,"Herentals","2200","Lierseweg","139",4.8235112099624,51.174927955614,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2461092",NA
"699",5991993,"HOUSE",289000,147,160,3,"Herentals","2200","Bolwerkstraat","84",4.8236865289364,51.176729841119,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/5991993",NA
"700",10320875,"HOUSE",289000,147,160,3,"Herentals","2200","Bolwerkstraat","84",4.8236874,51.1767304,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10320875",NA
"701",2461062,"HOUSE",525000,178,330,3,"Herentals","2200","Lierseweg","110",4.8245479358609,51.175950026596,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2461062",NA
"702",10335308,"HOUSE",525000,178,330,3,"Herentals","2200","Lierseweg","110",4.8247009,51.175786,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10335308","new"
"703",10303569,"HOUSE",179000,125,300,3,"Herentals","2200","Markgravenstraat","71",4.8248885,51.1782595,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10303569",NA
"704",10222755,"HOUSE",359000,225,4300,4,"Vorselaar","2290","Poederleeseweg","1",4.8255016,51.2173263,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10222755",NA
"705",10293678,"HOUSE",179000,122,260,3,"Herentals","2200","Markgravenstraat","45",4.8257817,51.1784764,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10293678",NA
"706",2461250,"HOUSE",179000,122,260,3,"Herentals","2200","Markgravenstraat","45",4.825817,51.17837,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2461250",NA
"707",2518190,"HOUSE",299000,150,1853,3,"Merksplas","2330","Kapelstraat","8",4.826116861812,51.354115116791,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2518190",NA
"708",2467778,"HOUSE",225000,125,688,2,"Herentals","2200","Watervoort","11",4.8261187809275,51.198851183344,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2467778",NA
"709",NA,"Huizen",125000,NA,95,2,"Herentals","2200","Markgravenstraat 26",NA,4.8269157,51.178616,"https://immo.notaris.be/nl/op-te-frissen-woning/te-koop/26-markgravenstraat-2200-herentals/102935",NA
"710",10335302,"HOUSE",449000,471,514,3,"Herentals","2200","Olmenlaan","7, A",4.827052,51.162946,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10335302","new"
"711",10335301,"HOUSE",279000,165,335,3,"Herentals","2200","Olmenlaan","7",4.8270586,51.1630002,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10335301","new"
"712",2463254,"HOUSE",279000,165,335,3,"Herentals","2200","Olmenlaan","7",4.8271484687885,51.163040364565,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2463254",NA
"713",2463258,"HOUSE",449000,471,514,3,"Herentals","2200","Olmenlaan","7",4.8271587246505,51.162954729767,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2463258",NA
"714",NA,"Huizen",3e+05,NA,722,3,"Herentals","2200","Scheppersstraat 56",NA,4.8273544,51.171482,"https://immo.notaris.be/nl/vrijstaande-woning-met-tuin/te-koop/56-scheppersstraat-2200-herentals/104071",NA
"715",2466432,"HOUSE",299000,146,183,3,"Herentals","2200","Stationsstraat","6",4.8280587358546,51.179308777334,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2466432",NA
"716",2603453,"HOUSE",424000,248,934,5,"Westerlo","2260","Industrieweg","70",4.8281533656015,51.089756103054,"https://www.realo.be/en/diesterbaan-11-2200-noorderwijk/2603453",NA
"717",10283302,"HOUSE",295000,199,631,4,"Herentals","2200","Fermerijweg","2",4.8282609,51.2003595,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10283302",NA
"718",10299480,"HOUSE",269000,150,660,2,"Herentals","2200","Watervoort","43",4.8286148,51.2000991,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10299480","new"
"719",10268329,"HOUSE",248000,180,542,3,"Herentals","2200","Goorstraat","54",4.8287624,51.1130689,"https://www.immoweb.be/nl/zoekertje/huis/te-koop/herentals/2200/10268329",NA
